source_id,source_name,source_status,source_provenance,year,reserved_capacity_t_per_year,active_fraction,requested_order_t,feasible_order_t,unfulfilled_request_t,planned_delivery_t,gross_delivery_t,risk_underdelivery_t,delayed_delivery_t,initial_stock_requested_t,initial_stock_feasible_t,initial_stock_gross_delivery_t,initial_stock_losses_t,initial_stock_opening_inventory_t,payable_volume_t,utilization,active_variable_price_mln_per_t,ordered_payment_mln,take_or_pay_extra_volume_t,take_or_pay_price_mln_per_t,procurement_cost_mln,reservation_cost_mln,take_or_pay_effect_mln,initial_stock_procurement_cost_mln,initial_stock_reservation_cost_mln,reliability_profile,reliability_semantics,violations
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,160.7004048583996,1.0,160.7004048582996,160.7004048582996,0.0,0,0,0.0,0,50.34784479667216,50.34784479667216,50.34784479667216,2.2656530158502473,48.082191780821915,211.04824965497176,0.0,6.2,996.3425101214576,0.0,6.2,1308.499147860825,94.97171234478229,0.0,312.1566377393674,22.656530158502473,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,190.0,1.0,190.0,190.0,0.0,160.7004048582996,160.7004048582996,0.0,0,0.0,0.0,0.0,0.0,0.0,190.0,0.8457916045173663,6.200000000000001,1178.0000000000002,0.0,6.2,1178.0000000000002,85.5,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,133.0364372470635,1.0,133.03643724696352,133.03643724696352,0.0,190.0,190.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133.03643724696352,1.0,6.200000000000001,824.8259109311739,0.0,6.2,824.8259109311739,59.86639676117858,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,190.0,1.0,190.00000000000003,190.0,2.842170943040401e-14,133.03643724696352,133.03643724696352,0.0,0,0.0,0.0,0.0,0.0,0.0,190.00000000000003,0.7001917749840185,7.4399999999999995,1413.6000000000001,0.0,7.44,1413.6000000000001,85.5,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,171.0000000001,1.0,171.0,171.0,0.0,190.0,190.0,0.0,0,0.0,0.0,0.0,0.0,0.0,171.0,1.0,7.44,1272.24,0.0,7.44,1272.24,76.950000000045,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,0,1.0,0,0.0,0.0,171.0,171.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.2,0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,52.35602094250838,1.0,52.35602094240838,52.35602094240838,0.0,52.35602094240838,52.35602094240838,0.0,0,0.0,0.0,0.0,0.0,0.0,52.35602094240838,0.4759638267491671,8.9,465.9685863874346,0.0,8.9,465.9685863874346,7.853403141376257,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,1.7307692308692224,1.0,1.7307692307692224,1.7307692307692224,0.0,1.7307692307692224,1.7307692307692224,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7307692307692224,0.01573426573426566,8.9,15.40384615384608,0.0,8.9,15.40384615384608,0.25961538463038336,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
