source_id,source_name,source_status,source_provenance,year,reserved_capacity_t_per_year,active_fraction,requested_order_t,feasible_order_t,unfulfilled_request_t,planned_delivery_t,gross_delivery_t,risk_underdelivery_t,delayed_delivery_t,initial_stock_requested_t,initial_stock_feasible_t,initial_stock_gross_delivery_t,initial_stock_losses_t,initial_stock_opening_inventory_t,payable_volume_t,utilization,active_variable_price_mln_per_t,ordered_payment_mln,take_or_pay_extra_volume_t,take_or_pay_price_mln_per_t,procurement_cost_mln,reservation_cost_mln,take_or_pay_effect_mln,initial_stock_procurement_cost_mln,initial_stock_reservation_cost_mln,reliability_profile,reliability_semantics,violations
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,100.0,1.0,90.0,90.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,6.2,558.0,0.0,6.200000000000002,558.0,45.0,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,130.0,1.0,120.0,120.0,0.0,90.0,90.0,0.0,0,0.0,0.0,0.0,0.0,0.0,120.0,0.4736842105263157,6.2,744.0,0.0,6.200000000000002,744.0,58.5,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,150.0,1.0,140.0,140.0,0.0,120.0,120.0,0.0,0,0.0,0.0,0.0,0.0,0.0,140.0,0.6315789473684209,6.200000000000001,868.0000000000001,0.0,6.200000000000002,868.0000000000001,67.5,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,155.0,1.0,145.0,145.0,0.0,140.0,140.0,0.0,0,0.0,0.0,0.0,0.0,0.0,145.0,0.7368421052631577,7.750000000000002,1123.7500000000002,0.0,7.75,1123.7500000000002,69.75,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2039,160.0,1.0,150.0,150.0,0.0,145.0,145.0,0.0,0,0.0,0.0,0.0,0.0,0.0,150.0,0.763157894736842,7.75,1162.5,0.0,7.75,1162.5,72.0,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
A,Earth-Core,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2040,165.0,1.0,155.0,155.0,0.0,150.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,155.0,0.7894736842105262,6.200000000000001,961.0000000000001,0.0,6.200000000000002,961.0000000000001,74.25,0.0,0.0,0.0,constant:0.96,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2035,60.0,1.0,30.0,30.0,0.0,20.0,20.0,0.0,0,55.0,55.0,55.0,2.475,52.525,85.0,0.1818181818181818,8.9,267.0,0.0,8.900000000000002,756.5000000000001,17.25,0.0,489.5000000000001,8.249999999999998,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2036,60.0,1.0,30.0,30.0,0.0,30.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.2727272727272727,8.9,267.0,0.0,8.900000000000002,267.0,9.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2037,60.0,1.0,35.0,35.0,0.0,33.333333333333336,33.333333333333336,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.30303030303030304,8.9,311.5,0.0,8.900000000000002,311.5,9.0,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
B,Earth-Flex,CASE_INPUT,"{""scope"": ""OFFICIAL_CASE"", ""source"": ""data/supply_sources.csv"", ""status"": ""CASE_INPUT""}",2038,65.0,1.0,40.0,40.0,0.0,38.33333333333333,38.33333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.3484848484848484,11.124999999999998,444.99999999999994,0.0,11.125,444.99999999999994,9.75,0.0,0.0,0.0,constant:0.985,METADATA_ONLY,[]
